id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
2910305,2020,70317685,2938327,67379357,12460722,3103376,18753558,33061701
2910404,2020,220297291,11135862,209161429,62825305,8181202,60271911,77883012
2910503,2020,580640571,40600813,540039758,77403363,85185665,205322264,172128466
2910602,2020,587221828,37646142,549575686,75623324,129582808,183101751,161267802
2910701,2020,790011316,48843333,741167983,194782445,41479396,28466228,220243862
2910727,2020,3002293237,360649241,2641643996,124984328,816014384,1213479075,487166209
2910750,2020,292882137,6657072,286225065,147608135,11069551,51934112,75613267
2910776,2020,56114089,2149715,53964374,12855763,1720869,13843543,255442
2910800,2020,15153238588,2460797084,12692441504,65591849,2847866634,7784906713,1994076308
2910859,2020,130404053,6149346,124254707,9098844,7851603,43776959,635273
2910909,2020,62942775,188089,61061885,15193708,331308,14687056,27868041
2911006,2020,96406688,3948932,92457755,1545036,4561811,27090307,45355277
2911105,2020,3803358219,108355807,3695002413,2852056693,107699917,599490737,135755067
2911204,2020,403130862,33003986,370126876,58032955,20301653,169966155,121826113
2911253,2020,46602289,1382151,45220138,9297756,1831119,11068593,23022671
2911303,2020,119017702,9985616,109032086,4887558,34229401,20980233,48934894
2911402,2020,227533258,7991883,219541375,111243764,12436635,33739672,62121304
2911501,2020,68685912,1699242,6698667,16329891,2623253,15011453,33022073
2911600,2020,196160978,12836438,183324541,19098525,10333369,7083898,83053667
2911659,2020,63269908,217179,61098117,13084449,3336061,15839014,28838593
2911709,2020,1482600091,167775284,1314824807,45633204,163343698,779957709,325890196
2911808,2020,23704861,5130349,23191826,88967176,8308207,42265582,92377295
2911857,2020,130814849,5153017,125661832,339331,5798612,32707627,53222493
2911907,2020,228066555,9986634,218079921,25524777,13530832,75422302,10360201
2912004,2020,91830939,5874549,8595639,8186202,6178399,3351867,38073118
2912103,2020,209559871,8888609,200671262,15730411,827869,83010207,93651955
2912202,2020,516576542,17453529,499123013,305419013,21637117,92618999,79447885
2912301,2020,172706266,7618844,165087422,6025263,5994344,37683176,61157272
2912400,2020,159806361,8825451,15098091,39610376,9819397,38204888,63346249
2912509,2020,10895218,5374106,103578074,6351971,4659613,35350339,57216151
2912608,2020,34365471,1119605,33245866,546853,1335615,8018276,18423446
2912707,2020,24600576,6458849,239546911,86903762,9099766,48424063,95119321
2912806,2020,380020277,45614692,334405585,63888365,14737081,83887708,39258702
2912905,2020,189992152,9903803,180088349,33533954,11770804,62536661,72246929
2913002,2020,109516305,4903246,104613059,9975315,3837812,32634067,58165865
2913101,2020,1431793,6543063,136636237,29011788,931772,34518127,63788602
2913200,2020,3853781,35706539,349671561,20450655,53937644,17237839,102904871
2913309,2020,51743684,2131067,49612617,433985,3293102,13620964,283587
2913408,2020,188306091,13377508,174928583,12137279,58080508,41639736,6307106
2913457,2020,174771203,7843531,166927673,52744464,18572196,33476984,62134027
2913507,2020,230822905,1008541,220737495,38003833,9168447,72378057,101187158
2913606,2020,4531656926,852166308,3679490618,147222612,1071814721,1796076764,664376521
2913705,2020,569614525,20500334,549114191,235785175,25044123,1291198,159165092
2913804,2020,98296304,3067549,95228755,7565827,4166966,23016547,60479416
2913903,2020,5055574,36724303,468833097,27337164,39029312,23610586,166360761
2914000,2020,581590503,39143144,542447359,58133364,5770654,217775265,20883219
2914109,2020,96276869,711046,8916641,4309679,9703573,4065865,34494508
2914208,2020,73299984,7760115,65539869,4538399,2649856,28608962,29742652
2914307,2020,91851628,5373925,86477703,1303891,3243819,29973918,40221056
2914406,2020,577370194,64974978,512395216,34214979,229744564,152279208,96156465
2914505,2020,27894337,19193078,259750291,15572361,12276377,105341455,126560098
2914604,2020,1407825756,173688747,1234137009,34845407,92714541,839702256,266874806
2914653,2020,425210495,33327899,391882596,71641432,31273677,155791244,133176243
2914703,2020,898941497,93914849,805026648,44292106,79181349,435231506,246321687
2914802,2020,4035597926,450301387,3585296539,28958541,568603785,2126960901,860773312
2914901,2020,331890759,14762532,317128227,44123837,16999826,134507073,121497492
2915007,2020,11217781,4302181,107875628,13852632,4504049,29339216,60179731
2915106,2020,111671577,4119287,10755229,16150598,5294094,30993209,55114389
2915205,2020,710256593,20448441,689808151,43897749,42954519,146590461,69774751
2915304,2020,114243272,6773965,107469307,33059072,5887799,31467027,37055409
2915353,2020,134831416,4973206,12985821,15129698,30571411,24589166,59567934
2915403,2020,81147147,2180167,7896698,27573114,3524724,15341446,32527696
2915502,2020,228715399,16715878,211999521,30188098,32145403,66564471,83101551
2915601,2020,90999604,65361081,844634958,179703815,83036915,33703746,244856768
2915700,2020,92061191,3395445,88665746,26824157,3360356,20459275,38021957
2915809,2020,270513803,9930929,260582875,5811945,21186475,7500856,10626839
2915908,2020,68165837,3192167,64973669,4197928,6672548,16977504,37125689
2916005,2020,261275842,11267276,250008567,86585511,13229011,71426413,78767632
2916104,2020,246156728,14852129,231304599,8227974,14604132,10741073,101061763
2916203,2020,103489147,3886427,9960272,25088276,5028315,26840088,42646041
2916302,2020,353204222,3725025,349479197,33932015,238392081,27180394,49974707
2916401,2020,1278849273,125773918,1153075355,58689181,323965331,487847251,282573593
2916500,2020,417267222,12764077,404503145,151927734,2270132,8541228,144461811
2916609,2020,84843152,1832775,83010376,15717013,3183117,18136138,45974109
2916708,2020,87702849,3053786,84649063,27041329,3335304,20417459,33854971
2916807,2020,300224089,14777084,285447005,89423873,46897093,65297238,83828801
2916856,2020,344966656,6086742,284099236,4467525,21200291,198637041,59794379
2916906,2020,111121013,6278807,104842206,15969659,523994,37466857,46165751
2917003,2020,326235174,12451636,313783538,53451199,11346134,96208477,152777727
2917102,2020,221801203,11402403,2103988,21162336,22720134,72487263,94029067
2917201,2020,186426464,6965906,179460558,43980147,10902557,49466922,75110932
2917300,2020,317765145,21826721,295938424,53415646,18974506,112984244,110564029
2917334,2020,119555641,5683072,113872569,32950257,4633465,28787225,47501622
2917359,2020,938441407,35859632,902581774,678516986,58293343,121443384,44328062
2917409,2020,112177328,6675482,105501846,11799888,4360886,33649595,55691477
2917508,2020,1679352886,13299237,1546360516,29873821,52981803,678372221,308296443
2917607,2020,607433437,54349046,553084391,52837435,31516521,266125209,202605226
2917706,2020,729619216,39511135,690108081,8060098,332886671,209857442,139303869
2917805,2020,199655266,10709597,188945668,61332228,7672352,36658742,83282347
2917904,2020,146034,3566986,142467014,66540102,8265382,23589949,44071581
2918001,2020,2569117999,275201876,2293916123,5226942,347092894,1275019474,619534334
2918100,2020,421513667,19951381,401562286,8447017,25764947,1298465,161480669
2918209,2020,127776405,691517,120861236,23569719,5223218,35923185,56145114
2918308,2020,158486918,7442522,151044396,37827657,6551948,45464474,61200318
2918357,2020,262500916,19466233,243034684,41117792,16643711,88274581,969986
2918407,2020,4389629427,547283088,384234634,336023725,40749002,2163972408,934860188
2918456,2020,108581365,2674114,105907251,49561486,2680546,17550147,36115071
2918506,2020,112399083,4085602,10831348,11073286,5515612,31130732,6059385
2918555,2020,63619859,173239,61887469,15103769,1820432,1440246,30560809
2918605,2020,63773186,263222,61140965,9827449,3191662,18531358,29590496
2918704,2020,4988486,150235,4838251,11492075,1976988,11257483,23655963
2918753,2020,106599174,4502039,102097135,12580527,5107509,25384709,5902439
2918803,2020,259370619,18019042,241351577,50882935,10337881,785142,10161656
2918902,2020,85145433,2399826,82745607,45190498,2844977,14669163,20040968
2919009,2020,58242083,6632742,51609341,5081479,2019827,24959256,19548779
2919058,2020,72857672,3489343,69368329,10258377,3800501,20128015,35181436
2919108,2020,65474446,1675629,63798817,9426123,3030341,13849656,37492697
2919157,2020,273381858,2035752,253024338,40092083,29445251,79883884,10360312
2919207,2020,6452765071,956987686,5495777385,2421304,1143450539,3428911829,920993713
2919306,2020,1296532,749629,122156909,11060255,8426081,51866873,50803701
2919405,2020,126533834,94297,117104134,12572807,4811087,51708402,48011838
2919504,2020,549315584,3328687,516028715,101252029,28292804,2133352,173148682
2919553,2020,7026844143,1184825113,584201903,1293290319,1090542998,3027046308,431139404
2919603,2020,90187044,3103622,87083422,8945715,5010192,23875023,49252492
2919702,2020,206217892,6378895,199838997,62396761,6131825,49575173,81735237
2919801,2020,409777387,20564065,389213322,26602903,22765843,151282888,188561688
2919900,2020,5875955,2662196,56097353,4923018,199268,15357865,3382379
2919926,2020,560391374,41467561,518923814,2850286,51685435,3012324,163155692
2919959,2020,48089596,2672204,45417392,3445636,2514597,1762754,21829619
2920007,2020,129189254,6008914,12318034,27829025,19179091,30099771,46072454
2920106,2020,146945215,6275829,140669386,18207004,5418311,48404161,6863991
2920205,2020,173427503,685935,166568153,59024763,8008568,32198765,67336057
2920304,2020,72858613,318386,69674753,10118981,3276988,21227988,35050796
2920403,2020,126940815,5239271,121701544,25215458,4663988,33540452,58281646
2920452,2020,89321445,3374136,85947309,10542398,3308725,20902114,51194072
2920502,2020,531944158,29753996,502190162,48003334,201954039,159804161,92428628
2920601,2020,356766866,11090456,34567641,76207035,14370919,87595788,167502667
2920700,2020,261155331,8852489,252302841,46689206,12778407,98921108,9391412
2920809,2020,90233032,3958397,86274635,14810739,3578225,21795514,46090157
2920908,2020,149395336,8792255,140603081,25161999,6031269,44464488,64945325
2921005,2020,1034984814,127226755,907758059,11510441,148945581,495378143,251923894
2921054,2020,86107649,3079931,83027718,13320414,2839801,1969173,47175773
2921104,2020,39042833,30737522,359690808,80220208,66626709,12058298,92260912
2921203,2020,246156765,12376636,233780129,24716718,15262759,94599394,99201259
2921302,2020,121911532,1212726,109784272,1974097,5195265,551245,4749041
2921401,2020,132817561,4694088,128123473,17730766,6072703,30272875,74047129
2921450,2020,68252243,2533288,65718956,9663283,280165,18072078,35181944
2921500,2020,450066561,21369249,428697313,61407168,16642812,139094338,211552994
2921609,2020,72455003,2472241,69982761,13327102,3089811,18718905,34846943
2921708,2020,453906983,23565531,430341453,38700681,137646343,119025683,134968745
2921807,2020,10148757,5862951,9562462,9172524,6200681,36102373,44149042
2921906,2020,586116304,15967478,570148826,417614374,2506089,81304248,46169315
2922003,2020,2198798073,193558173,20052399,69265365,1287202578,434173089,214598868
2922052,2020,111822102,12833555,98988547,16187247,5187573,26876964,50736763
2922102,2020,183063176,5286392,177776784,27424074,6936078,51574613,91842019
2922201,2020,60120866,2456282,57664584,6635993,3458004,17219338,30351249
2922250,2020,16789316,13899381,153993779,35700256,32051594,38687968,4755396
2922300,2020,272557821,15071541,257486281,1242075,27377945,104776122,112911464
2922409,2020,361794428,17514865,344279562,45889871,15567596,198333029,84489067
2922508,2020,29025112,16571729,273679391,14616184,16032483,127260827,115769898
2922607,2020,158889585,4809012,154080573,47467227,7288124,3450955,64815672
2922656,2020,140292133,6457816,133834317,8180313,28562993,37346039,59744973
2922706,2020,162115203,3901036,158214167,39110455,509288,45666918,68343913
2922730,2020,90629747,6506891,84122856,10602053,5290387,32934136,3529628
2922755,2020,92986926,1685172,91301754,38501128,3024043,16899497,32877086
2922805,2020,61918489,302937,58889119,5082259,3264564,16052923,34489373
2922854,2020,65913685,2148322,63765363,7933691,2967497,17046692,35817482
2922904,2020,24754782,10997095,236550725,35756418,17191604,71239321,112363381
2923001,2020,518507122,4638141,472125712,45531171,4881996,216684511,16109007
2923035,2020,95646193,4528424,91117769,11640916,5970609,25655012,47851233
2923050,2020,96015841,2613374,93402467,10488585,4136168,20416998,58360716
2923100,2020,220755991,1352796,207228031,11144037,14520726,72775974,108787294
2923209,2020,254404701,1585391,238550792,13145649,65249304,77645383,82510455
2923308,2020,65703258,2350206,63353052,450764,6284675,15686744,36873992
2923357,2020,245918678,18602181,227316497,8793312,78790185,63559639,76173361
2923407,2020,207706333,11326435,196379898,44973668,14204851,52719277,84482103
2923506,2020,9524319,4533709,90709482,6923301,13006867,33272278,37507036
2923605,2020,2307603,14200287,216560013,14197575,19540764,93285127,89536548
2923704,2020,252869454,16417011,236452443,2755003,8217392,81403032,119281989
2923803,2020,43719666,17229926,419966733,159812815,15071279,137092798,107989841
2923902,2020,94322712,3224451,91098261,24850478,4863342,22166958,39217484
2924009,2020,4233480179,165503454,4067976725,37438846,2665013887,860986744,504537248
2924058,2020,119136178,3716903,115419275,21076925,7568443,29815749,56958158
2924108,2020,49015955,1440463,47575492,4743686,2055995,11158584,29617227
2924207,2020,145375774,3060287,142315487,52448054,4013973,25574287,60279173
2924306,2020,158732031,6934682,151797349,16741224,13825768,53960159,67270197
2924405,2020,283612899,10934171,272678727,4187366,7729131,7470855,148367386
2924504,2020,23631682,23559816,212757005,16138319,89964563,45304394,6134973
2924603,2020,15731937,5720245,151599125,8218492,6157156,48797424,88426052
2924652,2020,96538951,4643454,91895497,1716931,6161961,25888659,42675567
2924678,2020,93816807,2022234,91794573,29172001,3256644,17501281,41864648
2924702,2020,77448788,3190544,74258245,5281929,3401434,24291385,41283497
2924801,2020,17030638,9063392,161242988,18707083,7056855,55090693,80388356
2924900,2020,73752506,3144489,70608017,11713609,2867603,19176037,36850767
2925006,2020,261740645,17740776,24399987,38685569,13840448,90997314,100476539
2925105,2020,506451138,45924389,460526748,26648479,25415818,242502215,165960237
2925204,2020,1173461964,106398536,1067063428,7495751,592460488,279686998,187420191
2925253,2020,124333923,6358902,117975021,10346728,7601323,37519,6250797
2925303,2020,2964269737,238921455,2725348282,142735834,19824628,1691082358,693283811
2925402,2020,101806135,3608217,98197918,27996904,7275448,25189353,37736214
